"ID","Series","Stock Entry Type","Company","Stock Entry (Outward GIT)","Source Stock Entry (Manufacture)","Purpose","Add to Transit","Work Order","Purchase Order","Subcontracting Order","Delivery Note No","Sales Invoice No","Pick List","Purchase Receipt No","Asset Repair","Posting Date","Posting Time","Edit Posting Date and Time","Inspection Required","Apply Putaway Rule","From BOM","Use Multi-Level BOM","BOM No","Finished Good Quantity ","% Process Loss","Process Loss Qty","Default Source Warehouse","Source Warehouse Address Link","Source Warehouse Address","Default Target Warehouse","Target Warehouse Address Link","Target Warehouse Address","Scan Barcode","Total Outgoing Value (Consumption)","Total Incoming Value (Receipt)","Total Value Difference (Incoming - Outgoing)","Total Additional Costs","Supplier","Supplier Name","Supplier Address","Address","Project","Cost Center","Print Heading","Letter Head","Is Opening","Remarks","Per Transferred","Total Amount","Job Card","Amended From","Credit Note","Is Return","ID (Items)","Conversion Factor (Items)","Item Code (Items)","Qty (Items)","Stock UOM (Items)","UOM (Items)","Actual Qty (at source/target) (Items)","Additional Cost (Items)","Against Stock Entry (Items)","Allow Alternative Item (Items)","Allow Zero Valuation Rate (Items)","Amount (Items)","Barcode (Items)","Basic Amount (Items)","Basic Rate (as per Stock UOM) (Items)","Batch No (Items)","BOM No (Items)","Cost Center (Items)","Description (Items)","Difference Account (Items)","Has Item Scanned (Items)","Image (Items)","Is Finished Item (Items)","Is Scrap Item (Items)","Item Group (Items)","Item Name (Items)","Job Card Item (Items)","Material Request (Items)","Material Request Item (Items)","Original Item (Items)","PO Supplied Item (Items)","Project (Items)","Putaway Rule (Items)","Qty as per Stock UOM (Items)","Quality Inspection (Items)","Reference Purchase Receipt (Items)","Retain Sample (Items)","Sample Quantity (Items)","SCO Supplied Item (Items)","Serial and Batch Bundle (Items)","Serial No (Items)","Set Basic Rate Manually (Items)","Source Warehouse (Items)","Stock Entry Child (Items)","Subcontracted Item (Items)","Target Warehouse (Items)","Transferred Qty (Items)","Use Serial No / Batch Fields (Items)","Valuation Rate (Items)","ID (Additional Costs)","Account Currency (Additional Costs)","Amount (Additional Costs)","Amount (Company Currency) (Additional Costs)","Description (Additional Costs)","Exchange Rate (Additional Costs)","Expense Account (Additional Costs)","Has Corrective Cost (Additional Costs)","Has Operating Cost (Additional Costs)","Operation ID (Additional Costs)","Qty (Additional Costs)"
"SE-260714-052","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0063","","","","","","","","2026-07-14","9:47:52.824385",0,0,0,1,0,"BOM-R215 RAD Top Tank Sub Assy-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",8.0,8.0,0.0,0.0,"","","","","","","","","No","",0.0,8.0,"","","",0,"d2eal1iv4d",1.0,"Filler Neck 14PSI",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","Filler Neck 14PSI","Stock Adjustment - TPL",0,"",0,0,"To Group","Filler Neck 14PSI","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","d2eb6pb8i3",1.0,"Filler Neck Over Flow Pipe",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","Filler Neck Over Flow Pipe","Stock Adjustment - TPL",0,"",0,0,"To Group","Filler Neck Over Flow Pipe","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-051","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0064","","","","","","","","2026-07-14","9:46:53.451982",0,0,0,1,0,"BOM-RAD Top Tank-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",16.0,16.0,0.0,0.0,"","","","","","","","","No","",0.0,16.0,"","","",0,"cfrc204olk",1.0,"Helicoil Insert M10 X 1.5 X 15 Mm",16.0,"Nos","Nos",20.0,0.0,"",1,0,16.0,"",16.0,1.0,"","","Main - TPL","Helicoil Insert","Stock Adjustment - TPL",0,"",0,0,"BOF MC","Helicoil Insert M10 X 1.5 X 15 Mm","","","","","","","",16.0,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-050","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0025","","","","","","","","2026-07-14","9:46:22.156574",0,0,0,1,0,"BOM-R215 Bottom Flyscreen Assembly-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",16.0,16.0,0.0,0.0,"","","","","","","","","No","",0.0,16.0,"","","",0,"c5vdklk8i2",1.0,"U Piece Angle-1 for Flyscreen - 910(L)*15(W)*7(T)",8.0,"Nos","Nos",68.0,0.0,"",0,0,8.0,"",8.0,1.0,"","","Main - TPL","U Piece Angle-1 910(L)*15(W)*7(T)","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","U Piece Angle-1 for Flyscreen - 910(L)*15(W)*7(T)","","","","","","","",8.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","c5vqboqmu1",1.0,"U Piece Angle-2 for Flyscreen - 529(W)*15(H)*7(T)",8.0,"Nos","Nos",68.0,0.0,"",0,0,8.0,"",8.0,1.0,"","","Main - TPL","U Piece Angle-2 529(W)*15(H)*7(T)","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","U Piece Angle-2 for Flyscreen - 529(W)*15(H)*7(T)","","","","","","","",8.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-049","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0021","","","","","","","","2026-07-14","9:45:12.933586",0,0,0,1,0,"BOM-R215 CAC Bottom Tank-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",16.0,16.0,0.0,0.0,"","","","","","","","","No","",0.0,16.0,"","","",0,"bgefqbr49e",1.0,"Helicoil Insert M10 X 1.5 X 15 Mm",16.0,"Nos","Nos",36.0,0.0,"",1,0,16.0,"",16.0,1.0,"","","Main - TPL","Helicoil Insert","Stock Adjustment - TPL",0,"",0,0,"BOF MC","Helicoil Insert M10 X 1.5 X 15 Mm","","","","","","","",16.0,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-048","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0034","","","","","","","","2026-07-14","9:44:34.464508",0,0,0,1,0,"BOM-Oil Cooler-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",8.0,8.0,0.0,0.0,"","","","","","","","","No","",0.0,8.0,"","","",0,"b461js0qqm",1.0,"Drain Plug",4.0,"Nos","Nos",38.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","Drain Plug","Stock Adjustment - TPL",0,"",0,0,"To Group","Drain Plug","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","b46sa0inmc",1.0,"Rubber Seal",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","Rubber Seal","Stock Adjustment - TPL",0,"",0,0,"To Group","Rubber Seal","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-047","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0067","","","","","","","","2026-07-14","9:40:55.854549",0,0,0,1,0,"BOM-R215 Top Flyscreen Assembly-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",16.0,16.0,0.0,0.0,"","","","","","","","","No","",0.0,16.0,"","","",0,"903p9pufj2",1.0,"U Piece Angle-1 for Flyscreen - 910(L)*15(W)*7(T)",8.0,"Nos","Nos",76.0,0.0,"",0,0,8.0,"",8.0,1.0,"","","Main - TPL","U Piece Angle-1 910(L)*15(W)*7(T)","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","U Piece Angle-1 for Flyscreen - 910(L)*15(W)*7(T)","","","","","","","",8.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9034qe526v",1.0,"U Piece Angle-2 for Flyscreen - 529(W)*15(H)*7(T)",8.0,"Nos","Nos",76.0,0.0,"",0,0,8.0,"",8.0,1.0,"","","Main - TPL","U Piece Angle-2 529(W)*15(H)*7(T)","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","U Piece Angle-2 for Flyscreen - 529(W)*15(H)*7(T)","","","","","","","",8.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-046","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0046","","","","","","","","2026-07-14","9:27:39.379968",0,0,0,1,0,"BOM-R215 OC Top & Bottom Tank 70x113x7.5x377LG-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",24.88,24.88,0.0,0.0,"","","","","","","","","No","",0.0,24.88,"","","",0,"17dd90a5t2",1.0,"Aluminium Extrusion No 0073C-ALU-2-0008 70(H)*113(W)*7.5(T)*377LG",24.88,"Kg","Kg",118.18,0.0,"",0,0,24.88,"",24.88,1.0,"","","Main - TPL","Aluminium Extrusion No 0073C-ALU-2-0008 70(H)*113(W)*7.5(T)*377LG","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 0073C-ALU-2-0008 70(H)*113(W)*7.5(T)*377LG","","","","","","","",24.88,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-045","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0019","","","","","","","","2026-07-14","9:26:44.456018",0,0,0,1,0,"BOM-R215 CAC Top and Bottom Tank 110x113x7.5x186LG-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",14.48,14.48,0.0,0.0,"","","","","","","","","No","",0.0,14.48,"","","",0,"0m0f29t73v",1.0,"Aluminium Extrusion No 0239C-ALU-2-0001 110(H)*113(W)*7.5(T)*186Kg",14.48,"Kg","Kg",68.78,0.0,"",0,0,14.48,"",14.48,1.0,"","","Main - TPL","Aluminium Extrusion No 0239C-ALU-2-0001 110(H)*113(W)*7.5(T)*186Kg","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 0239C-ALU-2-0001 110(H)*113(W)*7.5(T)*186Kg","","","","","","","",14.48,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-044","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0012","","","","","","","","2026-07-14","9:26:17.514694",0,0,0,1,0,"BOM-R215 Spacer Bar for CAC 8*10*941-001",72.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",14.83,14.83,0.0,0.0,"","","","","","","","","No","",0.0,14.83,"","","",0,"0do528qtrr",1.0,"Aluminium Spacer Bar ALU-STD-0028 (8*10)",14.832,"Kg","Kg",70.452,0.0,"",0,0,14.83,"",14.83,1.0,"","","Main - TPL","Aluminium Spacer Bar ALU-STD-0028 (8*10)","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Spacer Bar ALU-STD-0028 (8*10)","","","","","","","",14.832,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-043","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0013","","","","","","","","2026-07-14","9:26:00.018667",0,0,0,1,0,"BOM-R215 Tube Sheet For CAC 0.6*110*941-001",80.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",13.6,13.6,0.0,0.0,"","","","","","","","","No","",0.0,13.6,"","","",0,"087c44sfte",1.0,"Aluminium Coil 0.6*110MM",13.6,"Kg","Kg",195.0,0.0,"",0,0,13.6,"",13.6,1.0,"","","Main - TPL","Aluminium Coil 0.6*110MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.6*110MM","","","","","","","",13.6,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-042","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0017","","","","","","","","2026-07-14","9:25:40.827201",0,0,0,1,0,"BOM-CAC Inlet and Outlet Pipe-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",2.02,2.02,0.0,0.0,"","","","","","","","","No","",0.0,2.02,"","","",0,"0278n28hki",1.0,"Aluminium Pipe ⌀ 76.0*3MM Thk",2.024,"Kg","Kg",9.614,0.0,"",0,0,2.02,"",2.02,1.0,"","","Main - TPL","Aluminium Pipe ⌀ 76.0*3MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Pipe ⌀ 76.0*3MM Thk","","","","","","","",2.024,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-041","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0040","","","","","","","","2026-07-14","9:24:53.583134",0,0,0,1,0,"BOM-R215 OC Core End Plate 5X165X1021-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",9.2,9.2,0.0,0.0,"","","","","","","","","No","",0.0,9.2,"","","",0,"vjg5ae3nis",1.0,"Aluminium Sheet 5MM Thk",9.2,"Kg","Kg",75.5,0.0,"",0,0,9.2,"",9.2,1.0,"","","Main - TPL","Aluminium Sheet 5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Sheet 5MM Thk","","","","","","","",9.2,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-040","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0042","","","","","","","","2026-07-14","9:24:37.199869",0,0,0,1,0,"BOM-Turbulator 0.3*250*44.5-002",104.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",1.56,1.56,0.0,0.0,"","","","","","","","","No","",0.0,1.56,"","","",0,"vedflals7n",1.0,"Aluminium Coil 0.3×250MM",1.56,"Kg","Kg",405.21,0.0,"",0,0,1.56,"",1.56,1.0,"","","Main - TPL","Aluminium Coil 0.3×250MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.3×250MM","","","","","","","",1.56,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-039","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0041","","","","","","","","2026-07-14","9:24:22.992186",0,0,0,1,0,"BOM-Tube Sheet for OC 0.7*110*1021-001",216.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",46.44,46.44,0.0,0.0,"","","","","","","","","No","",0.0,46.44,"","","",0,"v9tbkkilc7",1.0,"Aluminium Coil 0.7*110",46.44,"Kg","Kg",219.51,0.0,"",0,0,46.44,"",46.44,1.0,"","","Main - TPL","Aluminium Coil 0.7*110","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.7*110","","","","","","","",46.44,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-038","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0043","","","","","","","","2026-07-14","9:24:04.506089",0,0,0,1,0,"BOM-Turbulator 0.3*300*44.5-001",624.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",11.23,11.23,0.0,0.0,"","","","","","","","","No","",0.0,11.23,"","","",0,"v3fonejnn3",1.0,"Aluminium Coil 0.3×300MM",11.232,"Kg","Kg",249.912,0.0,"",0,0,11.23,"",11.23,1.0,"","","Main - TPL","Aluminium Coil 0.3×300MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.3×300MM","","","","","","","",11.232,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-037","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0047","","","","","","","","2026-07-14","9:23:42.674183",0,0,0,1,0,"BOM-Tank End Plate For Extrusion No 0073C-ALU-2-0008-001",16.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",2.17,2.17,0.0,0.0,"","","","","","","","","No","",0.0,2.17,"","","",0,"ut75thadri",1.0,"Aluminium Plate 70*8*800MM",2.174,"Kg","Kg",96.071,0.0,"",0,0,2.17,"",2.17,1.0,"","","Main - TPL","Aluminium Plate 70*8*800MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Plate 70*8*800MM","","","","","","","",2.174,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-036","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0050","","","","","","","","2026-07-14","9:23:03.519783",0,0,0,1,0,"BOM-OC Inlet & Outlet Block 101X66X30-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",35.9,35.9,0.0,0.0,"","","","","","","","","No","",0.0,35.9,"","","",0,"u9sumh6jps",1.0,"Aluminium Extrusion No 398C-ALU-2-0027 ( 101*66*33 )",3.896,"Kg","Kg",99.026,0.0,"",0,0,3.9,"",3.9,1.0,"","","Main - TPL","Aluminium Extrusion No 398C-ALU-2-0027 ( 101*66*33 )","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 398C-ALU-2-0027 ( 101*66*33 )","","","","","","","",3.896,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","u9s1740a5c",1.0,"Helicoil Insert M10 X 1.5 X 15 Mm",32.0,"Nos","Nos",68.0,0.0,"",1,0,32.0,"",32.0,1.0,"","","Main - TPL","Helicoil Insert","Stock Adjustment - TPL",0,"",0,0,"BOF MC","Helicoil Insert M10 X 1.5 X 15 Mm","","","","","","","",32.0,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-035","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0054","","","","","","","","2026-07-14","9:22:15.667658",0,0,0,1,0,"BOM-R215 Fin For RAD 0.2*110*991-001",76.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",17.56,17.56,0.0,0.0,"","","","","","","","","No","",0.0,17.56,"","","",0,"u269qoinio",1.0,"Aluminium Coil 0.2*110",17.556,"Kg","Kg",102.741,0.0,"",0,0,17.56,"",17.56,1.0,"","","Main - TPL","Aluminium Coil 0.2*110","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2*110","","","","","","","",17.556,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-034","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0055","","","","","","","","2026-07-14","9:21:56.895048",0,0,0,1,0,"BOM-Tube sheet for RAD 0.6*110*1021-001",200.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",36.8,36.8,0.0,0.0,"","","","","","","","","No","",0.0,36.8,"","","",0,"ts9lmhf2l7",1.0,"Aluminium Coil 0.6*110MM",36.8,"Kg","Kg",231.8,0.0,"",0,0,36.8,"",36.8,1.0,"","","Main - TPL","Aluminium Coil 0.6*110MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.6*110MM","","","","","","","",36.8,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-033","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0056","","","","","","","","2026-07-14","9:21:34.018022",0,0,0,1,0,"BOM-Turbulator 0.2*250*96.0-001",48.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",1.15,1.15,0.0,0.0,"","","","","","","","","No","",0.0,1.15,"","","",0,"tl4pibvo29",1.0,"Aluminium Coil 0.2×250 Thk",1.152,"Kg","Kg",5.472,0.0,"",0,0,1.15,"",1.15,1.0,"","","Main - TPL","Aluminium Coil 0.2×250 Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2×250 Thk","","","","","","","",1.152,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-032","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0057","","","","","","","","2026-07-14","9:21:00.372247",0,0,0,1,0,"BOM-Turbulator 0.2*300*96.0-001",288.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",8.35,8.35,0.0,0.0,"","","","","","","","","No","",0.0,8.35,"","","",0,"t08i6829lj",1.0,"Aluminium Coil 0.2×300",8.352,"Kg","Kg",39.672,0.0,"",0,0,8.35,"",8.35,1.0,"","","Main - TPL","Aluminium Coil 0.2×300","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2×300","","","","","","","",8.352,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-031","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0060","","","","","","","","2026-07-14","9:17:43.665398",0,0,0,1,0,"BOM-R215 RAD Top and Bottom Tank-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",19.6,19.6,0.0,0.0,"","","","","","","","","No","",0.0,19.6,"","","",0,"rcu3tk0jc7",1.0,"Aluminium Extrusion No 0253OC-ALU-2-0005 70(H)*113(W)*7.5(T)*345LG",19.6,"Kg","Kg",93.1,0.0,"",0,0,19.6,"",19.6,1.0,"","","Main - TPL","Aluminium Extrusion No 0253OC-ALU-2-0005 70(H)*113(W)*7.5(T)*345LG","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 0253OC-ALU-2-0005 70(H)*113(W)*7.5(T)*345LG","","","","","","","",19.6,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-030","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0061","","","","","","","","2026-07-14","9:17:14.510372",0,0,0,1,0,"BOM-RAD Inlet and Outlet Pipe-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",1.44,1.44,0.0,0.0,"","","","","","","","","No","",0.0,1.44,"","","",0,"r3u4etsrd4",1.0,"Aluminium Pipe 48.6*5MM Thk",1.44,"Kg","Kg",6.88,0.0,"",0,0,1.44,"",1.44,1.0,"","","Main - TPL","Aluminium Pipe 48.6*5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Pipe 48.6*5MM Thk","","","","","","","",1.44,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-029","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0065","","","","","","","","2026-07-14","9:16:34.255686",0,0,0,1,0,"BOM-Radiator Drain Pipe-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.01,0.01,0.0,0.0,"","","","","","","","","No","",0.0,0.01,"","","",0,"qncaj1a60s",1.0,"Aluminium Pipe OD⌀10*ID⌀6*17L",0.009,"Kg","Kg",0.038,0.0,"",0,0,0.01,"",0.01,1.0,"","","Main - TPL","Aluminium Pipe OD⌀10*ID⌀6*17L","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Pipe OD⌀10*ID⌀6*17L","","","","","","","",0.009,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-028","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0066","","","","","","","","2026-07-14","9:16:01.311622",0,0,0,1,0,"BOM-R215 Top Cover Assembly-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.0,4.0,0.0,0.0,"","","","","","","","","No","",0.0,4.0,"","","",0,"qd3l4hvpok",1.0,"R215 Top Cover Assembly",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","R215 Top Cover Assy","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","R215 Top Cover Assembly","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
