"ID","Series","Stock Entry Type","Company","Stock Entry (Outward GIT)","Source Stock Entry (Manufacture)","Purpose","Add to Transit","Work Order","Purchase Order","Subcontracting Order","Delivery Note No","Sales Invoice No","Pick List","Purchase Receipt No","Asset Repair","Posting Date","Posting Time","Edit Posting Date and Time","Inspection Required","Apply Putaway Rule","From BOM","Use Multi-Level BOM","BOM No","Finished Good Quantity ","% Process Loss","Process Loss Qty","Default Source Warehouse","Source Warehouse Address Link","Source Warehouse Address","Default Target Warehouse","Target Warehouse Address Link","Target Warehouse Address","Scan Barcode","Total Outgoing Value (Consumption)","Total Incoming Value (Receipt)","Total Value Difference (Incoming - Outgoing)","Total Additional Costs","Supplier","Supplier Name","Supplier Address","Address","Project","Cost Center","Print Heading","Letter Head","Is Opening","Remarks","Per Transferred","Total Amount","Job Card","Amended From","Credit Note","Is Return","ID (Items)","Conversion Factor (Items)","Item Code (Items)","Qty (Items)","Stock UOM (Items)","UOM (Items)","Actual Qty (at source/target) (Items)","Additional Cost (Items)","Against Stock Entry (Items)","Allow Alternative Item (Items)","Allow Zero Valuation Rate (Items)","Amount (Items)","Barcode (Items)","Basic Amount (Items)","Basic Rate (as per Stock UOM) (Items)","Batch No (Items)","BOM No (Items)","Cost Center (Items)","Description (Items)","Difference Account (Items)","Has Item Scanned (Items)","Image (Items)","Is Finished Item (Items)","Is Scrap Item (Items)","Item Group (Items)","Item Name (Items)","Job Card Item (Items)","Material Request (Items)","Material Request Item (Items)","Original Item (Items)","PO Supplied Item (Items)","Project (Items)","Putaway Rule (Items)","Qty as per Stock UOM (Items)","Quality Inspection (Items)","Reference Purchase Receipt (Items)","Retain Sample (Items)","Sample Quantity (Items)","SCO Supplied Item (Items)","Serial and Batch Bundle (Items)","Serial No (Items)","Set Basic Rate Manually (Items)","Source Warehouse (Items)","Stock Entry Child (Items)","Subcontracted Item (Items)","Target Warehouse (Items)","Transferred Qty (Items)","Use Serial No / Batch Fields (Items)","Valuation Rate (Items)","ID (Additional Costs)","Account Currency (Additional Costs)","Amount (Additional Costs)","Amount (Company Currency) (Additional Costs)","Description (Additional Costs)","Exchange Rate (Additional Costs)","Expense Account (Additional Costs)","Has Corrective Cost (Additional Costs)","Has Operating Cost (Additional Costs)","Operation ID (Additional Costs)","Qty (Additional Costs)"
"SE-260714-027","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0068","","","","","","","","2026-07-14","9:15:28.046320",0,0,0,1,0,"BOM-R215 Top Flyscreen Wire Mash 903X554-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",1.32,1.32,0.0,0.0,"","","","","","","","","No","",0.0,1.32,"","","",0,"q2mu3juif2",1.0,"MS",1.32,"Kg","Kg",11.46,0.0,"",0,0,1.32,"",1.32,1.0,"","","Main - TPL","MS","Stock Adjustment - TPL",0,"",0,0,"To Group","MS","","","","","","","",1.32,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-026","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0069","","","","","","","","2026-07-14","9:13:30.219752",0,0,0,1,0,"BOM-R215 Top Flyscreen Covering Plate 910X30X1-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.86,0.86,0.0,0.0,"","","","","","","","","No","",0.0,0.86,"","","",0,"otv7h9krvg",1.0,"MS – 1 MM Thk",0.856,"Kg","Kg",3.966,0.0,"",0,0,0.86,"",0.86,1.0,"","","Main - TPL","MS – 1 MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 1 MM Thk","","","","","","","",0.856,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-025","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0070","","","","","","","","2026-07-14","9:13:05.025920",0,0,0,1,0,"BOM-Nut Cover for Condenser Mounting 43*30.3*1-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.08,0.08,0.0,0.0,"","","","","","","","","No","",0.0,0.08,"","","",0,"om183hu3pv",1.0,"MS – 1 MM Thk",0.08,"Kg","Kg",4.046,0.0,"",0,0,0.08,"",0.08,1.0,"","","Main - TPL","MS – 1 MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 1 MM Thk","","","","","","","",0.08,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-024","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0022","","","","","","","","2026-07-14","9:12:40.674376",0,0,0,1,0,"BOM-Stay Block-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",12.1,12.1,0.0,0.0,"","","","","","","","","No","",0.0,12.1,"","","",0,"oecdursgtc",1.0,"Aluminium Extrusion No 0.0318C-ALU-2-0034 (50*25*150)",4.096,"Kg","Kg",16.896,0.0,"",0,0,4.1,"",4.1,1.0,"","","Main - TPL","Aluminium Extrusion No 0.0318C-ALU-2-0034 (50*25*150)","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 0.0318C-ALU-2-0034 (50*25*150)","","","","","","","",4.096,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","oec75s69q1",1.0,"Helicoil Insert M 12 X 1.75 X 18Mm",8.0,"Nos","Nos",96.0,0.0,"",1,0,8.0,"",8.0,1.0,"","","Main - TPL","Helicoil Insert M 12 X 1.75 X 18Mm","Stock Adjustment - TPL",0,"",0,0,"BOF MC","Helicoil Insert M 12 X 1.75 X 18Mm","","","","","","","",8.0,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-023","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0024","","","","","","","","2026-07-14","9:12:13.892733",0,0,0,1,0,"BOM-R215 Bottom Cover Assembly-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.0,4.0,0.0,0.0,"","","","","","","","","No","",0.0,4.0,"","","",0,"o5v8ua21km",1.0,"R215 Bottom Cover Assembly",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","R215 Bottom Cover Assy","Stock Adjustment - TPL",0,"",0,0,"BOF Fabrication","R215 Bottom Cover Assembly","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-022","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0023","","","","","","","","2026-07-14","9:11:03.986157",0,0,0,1,0,"BOM-Condenser Mounting Block-001",16.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",22.29,22.29,0.0,0.0,"","","","","","","","","No","",0.0,22.29,"","","",0,"n5rfipg4t0",1.0,"Aluminium Extrusion No 0.0318C-ALU-2-0033 (31*19*25)",6.288,"Kg","Kg",8.428,0.0,"",0,0,6.29,"",6.29,1.0,"","","Main - TPL","Aluminium Extrusion No 0.0318C-ALU-2-0033 (31*19*25)","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extrusion No 0.0318C-ALU-2-0033 (31*19*25)","","","","","","","",6.288,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","n5rd9sqr0u",1.0,"Helicoil Insert M8 X 1.25 X 16Mm (2 D)",16.0,"Nos","Nos",636.0,0.0,"",1,0,16.0,"",16.0,1.0,"","","Main - TPL","Helicoil Insert M8 X 1.25 X 16Mm (2 D)","Stock Adjustment - TPL",0,"",0,0,"BOF MC","Helicoil Insert M8 X 1.25 X 16Mm (2 D)","","","","","","","",16.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-021","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0026","","","","","","","","2026-07-14","9:09:54.896796",0,0,0,1,0,"BOM-R215 Bottom Flyscreen Wire Mash 903X475-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",1.13,1.13,0.0,0.0,"","","","","","","","","No","",0.0,1.13,"","","",0,"mqgbfps1d7",1.0,"MS",1.128,"Kg","Kg",12.588,0.0,"",0,0,1.13,"",1.13,1.0,"","","Main - TPL","MS","Stock Adjustment - TPL",0,"",0,0,"To Group","MS","","","","","","","",1.128,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-020","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0027","","","","","","","","2026-07-14","9:09:30.397551",0,0,0,1,0,"BOM-R215 Bottom Flyscreen Center Plate 453X10X2-001",8.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.57,0.57,0.0,0.0,"","","","","","","","","No","",0.0,0.57,"","","",0,"mipb3k21ps",1.0,"MS – 2MM Thk",0.568,"Kg","Kg",4.618,0.0,"",0,0,0.57,"",0.57,1.0,"","","Main - TPL","MS – 2MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 2MM Thk","","","","","","","",0.568,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-019","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0028","","","","","","","","2026-07-14","8:54:42.406259",0,0,0,1,0,"BOM-R215 Top and Bottom Flyscreen Mounting Plate 35X30X2-001",32.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.51,0.51,0.0,0.0,"","","","","","","","","No","",0.0,0.51,"","","",0,"dru8cc4ipc",1.0,"MS – 2MM Thk",0.512,"Kg","Kg",5.13,0.0,"",0,0,0.51,"",0.51,1.0,"","","Main - TPL","MS – 2MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 2MM Thk","","","","","","","",0.512,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-018","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0029","","","","","","","","2026-07-14","8:53:34.866137",0,0,0,1,0,"BOM-Cage For M8 Sq Nut 182X50X0.5-001",32.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",33.15,33.15,0.0,0.0,"","","","","","","","","No","",0.0,33.15,"","","",0,"d7nrs6t8pb",1.0,"GI – 0.5MM Thk",1.152,"Kg","Kg",9.712,0.0,"",0,0,1.15,"",1.15,1.0,"","","Main - TPL","GI – 0.5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","GI – 0.5MM Thk","","","","","","","",1.152,"","",0,0,"","","",0,"Raw Material Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","d7nu56m26f",1.0,"SQ Nut M8*1.25P",32.0,"Nos","Nos",92.0,0.0,"",0,0,32.0,"",32.0,1.0,"","","Main - TPL","SQ Nut M8*1.25P","Stock Adjustment - TPL",0,"",0,0,"To Group","SQ Nut M8*1.25P","","","","","","","",32.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-017","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0030","","","","","","","","2026-07-14","8:52:20.163555",0,0,0,1,0,"BOM-Fan Cowl-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.0,4.0,0.0,0.0,"","","","","","","","","No","",0.0,4.0,"","","",0,"cg6930q7f5",1.0,"R215 Fan Cowl",4.0,"Nos","Nos",19.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","Fan Cowl","Stock Adjustment - TPL",0,"",0,0,"Sub Assembly","R215 Fan Cowl","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-016","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0029","","","","","","","","2026-07-14","8:46:28.972987",0,0,0,1,0,"BOM-Cage For M8 Sq Nut 182X50X0.5-001",32.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",33.15,33.15,0.0,0.0,"","","","","","","","","No","",0.0,33.15,"","","",0,"941ocnlvdq",1.0,"GI – 0.5MM Thk",1.152,"Kg","Kg",0.0,0.0,"",0,0,1.15,"",1.15,1.0,"","","Main - TPL","GI – 0.5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","GI – 0.5MM Thk","","","","","","","",1.152,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94176uj5lf",1.0,"SQ Nut M8*1.25P",32.0,"Nos","Nos",92.0,0.0,"",0,0,32.0,"",32.0,1.0,"","","Main - TPL","SQ Nut M8*1.25P","Stock Adjustment - TPL",0,"",0,0,"To Group","SQ Nut M8*1.25P","","","","","","","",32.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-015","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0031","","","","","","","","2026-07-14","8:46:14.235540",0,0,0,1,0,"BOM-LH – RH Condenser MTG BKT-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.0,4.0,0.0,0.0,"","","","","","","","","No","",0.0,4.0,"","","",0,"8uptabtc9o",1.0,"R215 LH – RH Condenser MTG BKT",4.0,"Set","Set",99.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","LH – RH Condenser MTG BKT","Stock Adjustment - TPL",0,"",0,0,"To Group","R215 LH – RH Condenser MTG BKT","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-014","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0032","","","","","","","","2026-07-14","8:45:42.806904",0,0,0,1,0,"BOM-MS Plate-2-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.15,4.15,0.0,0.0,"","","","","","","","","No","",0.0,4.15,"","","",0,"8kt2njkuo9",1.0,"MS – 1.5 MM Thk",0.148,"Kg","Kg",0.703,0.0,"",0,0,0.15,"",0.15,1.0,"","","Main - TPL","MS – 1.5 MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 1.5 MM Thk","","","","","","","",0.148,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8kth2m3068",1.0,"HEX Nut M8*1.25P",4.0,"Nos","Nos",34.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","HEX Nut M8*1.25P","Stock Adjustment - TPL",0,"",0,0,"To Group","HEX Nut M8*1.25P","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-013","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0033","","","","","","","","2026-07-14","8:45:29.319810",0,0,0,1,0,"BOM-MS Plate-1-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.1,4.1,0.0,0.0,"","","","","","","","","No","",0.0,4.1,"","","",0,"8ghdivjbd3",1.0,"MS – 1.5MM Thk",0.104,"Kg","Kg",0.494,0.0,"",0,0,0.1,"",0.1,1.0,"","","Main - TPL","MS – 1.5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","MS – 1.5MM Thk","","","","","","","",0.104,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8ghd8re428",1.0,"HEX Nut M8*1.25P",4.0,"Nos","Nos",38.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","HEX Nut M8*1.25P","Stock Adjustment - TPL",0,"",0,0,"To Group","HEX Nut M8*1.25P","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-012","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0036","","","","","","","","2026-07-14","8:43:41.735065",0,0,0,1,0,"BOM-R215 OC and RAD Core End Plate2.5X110X1021-001",12.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",9.2,9.2,0.0,0.0,"","","","","","","","","No","",0.0,9.2,"","","",0,"7f1ovfqgmt",1.0,"Aluminium Sheet 2.5MM Thk Without Cladded",9.204,"Kg","Kg",41.549,0.0,"",0,0,9.2,"",9.2,1.0,"","","Main - TPL","Aluminium Sheet 2.5MM Thk Without Cladded","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Sheet 2.5MM Thk Without Cladded","","","","","","","",9.204,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-011","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0037","","","","","","","","2026-07-14","8:43:21.262952",0,0,0,1,0,"BOM-Extruded Bar for OC and RAD 3*7*1021-001",504.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",29.74,29.74,0.0,0.0,"","","","","","","","","No","",0.0,29.74,"","","",0,"78lbau906s",1.0,"Aluminium Extruded Bar (ALU-STD-0043)(3*7)",29.736,"Kg","Kg",141.246,0.0,"",0,0,29.74,"",29.74,1.0,"","","Main - TPL","Aluminium Extruded Bar (ALU-STD-0043)(3*7)","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Extruded Bar (ALU-STD-0043)(3*7)","","","","","","","",29.736,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-010","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0038","","","","","","","","2026-07-14","8:42:57.128309",0,0,0,1,0,"BOM-R215 Fin For OC 0.3*110*991-001",132.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",46.2,46.2,0.0,0.0,"","","","","","","","","No","",0.0,46.2,"","","",0,"710v9e8t9g",1.0,"Aluminium Coil 0.3*110MM",46.2,"Kg","Kg",238.77,0.0,"",0,0,46.2,"",46.2,1.0,"","","Main - TPL","Aluminium Coil 0.3*110MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.3*110MM","","","","","","","",46.2,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-009","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0016","","","","","","","","2026-07-14","8:42:07.346975",0,0,0,1,0,"BOM-Tank End Plate 110×5*595MM-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",3.58,3.58,0.0,0.0,"","","","","","","","","No","",0.0,3.58,"","","",0,"6hjtc6692s",1.0,"Aluminium Plate 110*5*2250MM",3.576,"Kg","Kg",34.826,0.0,"",0,0,3.58,"",3.58,1.0,"","","Main - TPL","Aluminium Plate 110*5*2250MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Plate 110*5*2250MM","","","","","","","",3.576,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-008","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0009","","","","","","","","2026-07-14","8:40:28.978481",0,0,0,1,0,"BOM-Internal Fin For CAC 0.2*140*90-001",36.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",0.83,0.83,0.0,0.0,"","","","","","","","","No","",0.0,0.83,"","","",0,"5ihk3ldl94",1.0,"Aluminium Coil 0.2×140",0.828,"Kg","Kg",3.933,0.0,"",0,0,0.83,"",0.83,1.0,"","","Main - TPL","Aluminium Coil 0.2×140","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2×140","","","","","","","",0.828,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-007","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0011","","","","","","","","2026-07-14","8:39:46.620403",0,0,0,1,0,"BOM-Spacer Bar 9.5×15×110-001",496.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",21.33,21.33,0.0,0.0,"","","","","","","","","No","",0.0,21.33,"","","",0,"55ic40o81l",1.0,"Aluminium Spacer Bar ( ALU STD 0061 ) ( 9.5*15 )",21.328,"Kg","Kg",52.125,0.0,"",0,0,21.33,"",21.33,1.0,"","","Main - TPL","Aluminium Spacer Bar ( ALU STD 0061 ) ( 9.5*15 )","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Spacer Bar ( ALU STD 0061 ) ( 9.5*15 )","","","","","","","",21.328,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-006","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0004","","","","","","","","2026-07-14","8:38:54.957734",0,0,0,1,0,"BOM-R215 CAC Core End Plate 2.5X110X941-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",2.82,2.82,0.0,0.0,"","","","","","","","","No","",0.0,2.82,"","","",0,"4lagb460cg",1.0,"Aluminium Sheet 2.5MM Thk Without Cladded",2.824,"Kg","Kg",44.373,0.0,"",0,0,2.82,"",2.82,1.0,"","","Main - TPL","Aluminium Sheet 2.5MM Thk Without Cladded","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Sheet 2.5MM Thk Without Cladded","","","","","","","",2.824,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-005","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0005","","","","","","","","2026-07-14","8:38:34.095738",0,0,0,1,0,"BOM-R215 CAC Core End Plate 5X140X941-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.0,4.0,0.0,0.0,"","","","","","","","","No","",0.0,4.0,"","","",0,"4ekpogf8u3",1.0,"R215 CAC Core End Plate 5X165X941",4.0,"Nos","Nos",99.0,0.0,"",0,0,4.0,"",4.0,1.0,"","","Main - TPL","R215 CAC Core End Plate 5X165X941","Stock Adjustment - TPL",0,"",0,0,"Child Component","R215 CAC Core End Plate 5X165X941","","","","","","","",4.0,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-004","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0010","","","","","","","","2026-07-14","8:38:02.305521",0,0,0,1,0,"BOM-Internal Fin For CAC 0.2*200*90-001",144.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",4.75,4.75,0.0,0.0,"","","","","","","","","No","",0.0,4.75,"","","",0,"44thnpqs94",1.0,"Aluminium Coil 0.2×200MM",4.752,"Kg","Kg",22.572,0.0,"",0,0,4.75,"",4.75,1.0,"","","Main - TPL","Aluminium Coil 0.2×200MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2×200MM","","","","","","","",4.752,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-003","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0008","","","","","","","","2026-07-14","8:37:34.818696",0,0,0,1,0,"BOM-R215 External Fin For CAC 0.3*110*911-001",16.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",5.15,5.15,0.0,0.0,"","","","","","","","","No","",0.0,5.15,"","","",0,"3sd2137cn4",1.0,"Aluminium Coil 0.3*110MM",5.152,"Kg","Kg",243.922,0.0,"",0,0,5.15,"",5.15,1.0,"","","Main - TPL","Aluminium Coil 0.3*110MM","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.3*110MM","","","","","","","",5.152,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-002","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0007","","","","","","","","2026-07-14","8:37:11.346044",0,0,0,1,0,"BOM-R215 External Fin For CAC 0.2*110*911-001",24.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",5.16,5.16,0.0,0.0,"","","","","","","","","No","",0.0,5.16,"","","",0,"3kt5358ae8",1.0,"Aluminium Coil 0.2*110",5.16,"Kg","Kg",107.901,0.0,"",0,0,5.16,"",5.16,1.0,"","","Main - TPL","Aluminium Coil 0.2*110","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Coil 0.2*110","","","","","","","",5.16,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
"SE-260714-001","SE-.YY.MM.DD.-.###","Material Transfer for Manufacture","Teksons Pvt Ltd","","","Material Transfer for Manufacture",0,"WO/260714/0006","","","","","","","","2026-07-14","8:36:00.428759",0,0,0,1,0,"BOM-R215 CAC Core End Plate 5X165X941-001",4.0,0.0,0.0,"","","","WIP Warehouse - TPL","","","",8.48,8.48,0.0,0.0,"","","","","","","","","No","",0.0,8.48,"","","",0,"2udb3n1a0a",1.0,"Aluminium Sheet 5MM Thk",8.48,"Kg","Kg",83.98,0.0,"",0,0,8.48,"",8.48,1.0,"","","Main - TPL","Aluminium Sheet 5MM Thk","Stock Adjustment - TPL",0,"",0,0,"To Group","Aluminium Sheet 5MM Thk","","","","","","","",8.48,"","",0,0,"","","",0,"BOF Stores - TPL","","","WIP Warehouse - TPL",0.0,1,1.0,"","","","","","","","","","",""
